text,datetime,text_clean,sentiment
"bonner: pode fazer a pergunta
ciro: não tem tema?
bonner: é mesmo, me atrapalhei
ciro: olhaí, já mereço seu voto
bonner: vc foi mais rápido que o ponto
ciro: é assim que vou governar o país

BICHO MAS ESSE CIRO É LIGEIRO DEMAIS",2018-10-05 00:12:24+00:00,bonner o perguntar ciro temer bonner atrapalhar ciro olhaí merecer votar bonner vc rápido o pontar ciro governar o país bichar ciro ligeiro,1.0
#BolsonaronaRecord ...  Acho que vai ser histórico a Record bater a audiência da Globo num dia de debate presidencial !!! https://t.co/wCOpnpaBsh,2018-10-04 22:28:36+00:00,bolsonaronarecord achar histórico o record bater o audiência globo debater presidencial,1.0
"O Ciro disse mesmo que a Katia Abreu é A pessoa pra falar de meio ambiente?

Ele não quer o voto de vocês, amigos. Olha só...

#DebateNaGlobo",2018-10-04 23:14:41+00:00,o ciro o katia abreu o pessoa pra falar mear ambientar querer o votar amigo olhar só debatenaglobo,-1.0
Imagina no papel do Álvaro Dias tá escrito: Lula quer namorar cmg?,2018-10-04 23:14:49+00:00,imaginar o papel álvaro tá escrever lula querer namorar cmg,1.0
@legadaodamassa Pra ter direito a participar do debate o partido dele tem que ter pelo menos um deputado ou senador eleito,2018-10-04 22:39:23+00:00,@legadaodamassa pra direito o participar debater o d pelar deputar senador eleito,0.0
marina e ciro por favor arregacem nesse debate pelo amor de deus,2018-10-04 22:07:07+00:00,marino e ciro arregaçarregaçar n debater pelar amor deus,1.0
a eleição do ciro tá na mão de um bando de adolescente emocionado que acha que meme convence alguém a fazer alguma coisa (fora eles mesmos) é isso?,2018-10-04 23:52:12+00:00,o eleição ciro tá o mão bandar adolescente emocionar achar meme convencer alguém o algum,-1.0
"BOULOS LINDO DO CARALHO
@GuilhermeBoulos 
#HaddadÉ13",2018-10-05 00:46:22+00:00,boulos lindar caralho @guilhermeboulos haddadé13,1.0
"Bolsonaro não se vê como Capitão do Brasil, as como um SOLDADO do Brasil #BolsonaroNaRecord https://t.co/k52lt6Z7kJ",2018-10-04 22:48:55+00:00,bolsonaro comer capitão brasil o comer soldar brasil bolsonaronarecord,1.0
"man

onde eu posso ver essa disgraça de debate ao vivo.w",2018-10-04 22:21:46+00:00,man disgraça debater o o vivo.w,-1.0
Ciro denunciando que uma industria de armas tem as suas açoes crescendo surpreendentemente por conta do discurso armamentista do Bolsonaro. E depois disse que iria arracar a mascara dele se ele não tivesse ausentado do debate. CIRO EU TE AMOOOOO #DebateNaGlobo,2018-10-04 23:24:05+00:00,ciro denunciar umar industriar armar o suar açoes crescer surpreendentemente contar discursar armamentista bolsonaro e iriar arracar o mascarar d ausentar debater ciro amooooo debatenaglobo,1.0
"PRA QUEM VEIO NO DEBATE DA OUTRA VEZ COM UMA SONDA PENDURADA NA PERNA

Pega a indireta.",2018-10-04 23:34:10+00:00,pra vir o debater umar sondar pendurar o perna pego o indireta,1.0
dona bela é o álvaro dias in drag https://t.co/eIypJLb48j,2018-10-05 00:19:48+00:00,dono belo o álvaro in drag,0.0
"Haddad falando do governo do FHC 33203838299382 milhões de anos atrás. Eu quero saber do futuro, quero saber da pro… https://t.co/tUzQ3CM0sJ",2018-10-04 22:15:26+00:00,haddad falar governar fhc 33203838299382 milhão querer futurar querer pro …,-1.0
Álvaro Dias com menos tweets e subiu na frente da tag do Bolsonaro  #BolsonaroNaRecord https://t.co/7srvPYg0RA,2018-10-04 22:31:33+00:00,álvaro tweets e subir o frente tag bolsonaro bolsonaronarecord,1.0
"o ano eh 2030

as novas escolas ja tem acesso ao conteúdo de historia de tudo o que aconteceu na politica brasileira entre 2014-2019 

os alunos abrem o livro e começam a ler o conteudo e dizem 

     q porra eh q ta acontecendo",2018-10-04 22:11:14+00:00,o eh 2030 o escola ja acesso o o conteúdo historiar o acontecer o politicar brasileiro entrar 2014 2019 o aluno abrir o livrar e comedir o ler o conteudo e q porra eh q ta acontecer,-1.0
Haddad contatando o Lula no plano astral https://t.co/ywXz0roQuH,2018-10-04 23:49:29+00:00,haddad contatando o lula o planar astral,-1.0
"Ciro Gomes, Guilherme Boulos &amp; Marina Silva - Bang Bang No Arregonaro #DebateNaGlobo https://t.co/1zeTE0VylA",2018-10-05 00:46:48+00:00,ciro gomar guilherme boulos amp marino silvar bang bang o arregonaro debatenaglobo,1.0
"👉🏽👉🏽BOLSONARO PRESIDENTE PRIMEIRO TURNO COM CERTEZA SEM DUVIDA ALGUMA 👈🏽👈🏽QUE TEM DEUS TEM TUDO😉 👈🏽🇧🇷🇧🇷🇧🇷🇧🇷
BOLSO🎶🎵BOLSO🎵🎶BOLSO🎵🎶🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/rZQGVQzl6a",2018-10-04 23:55:48+00:00,👉 🏽 👉 🏽bolsonaro presidente turno duvidar algum 👈 🏽 👈 🏽que deus 😉 👈 🏽 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 bolsar 🎶 🎵 bolsar 🎵 🎶 bolsar 🎵 🎶 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,1.0
"Ciro trabalhou com Marina, que foi do partido do Haddad (apoiado por Boulos) que elegeu Temer, que chamou o Meirelles e o partido do Alckmin, que teve apoio do Álvaro (congressista há anos como Bolsonaro). Quer renovar? Só tem um: @joaoamoedonovo",2018-10-04 23:20:50+00:00,ciro marino haddad apoiar boulos eleger temer chamar o meirelles e o alckmin apoiar álvaro congressista haver comer bolsonaro querer renovar só @joaoamoedonovo,-1.0
"Estou vendo entrevista de Ciro Gomes me citando.Nao vou perder tempo com ele,ja estou processando.",2018-10-04 23:02:56+00:00,entrevisto ciro gomar citando.nao perder ja processar,-1.0
"Marielle assassinada
Placa vandalizada
Artistas intimidadas
Contas hackeadas
Mulheres expostas
Arremessadas do 4 andar
Gritos homofóbicos no metrô
Nos estádios
Censura
Ameaças de morte

O retrocesso não vai vir se o Bolsonaro ganhar
O retrocesso já chegou",2018-10-04 22:44:56+00:00,marielle assassinar placar vandalizar artista intimidar contar hackeadas mulher exposto arremessar 4 andar grito homofóbicos o metrô o estádio censurar ameaçar morte o retrocesso o bolsonaro ganhar o retrocesso chegar,-1.0
"@Fluminensestuff Ok, eu sigo o perfil até hj por conta das infos sobre o Flu, mas se tem post sobre mais q o Flu, p… https://t.co/EfVlnJN6pH",2018-10-04 23:28:45+00:00,@fluminensestuff ok seguir o perfil hj contar infos sobrar o flu post sobrar q o flu p …,0.0
"Boulos disse o essencial, que ninguem está dizendo: a democracia está em perigo. Isso é sério pra caralho.",2018-10-04 23:00:24+00:00,boulos o essencial ninguem o democracia perigar sério pra caralho,1.0
Esse debate tá uma comédia,2018-10-04 23:46:13+00:00,debater tá umar comédia,1.0
Bonner tomou da água do Álvaro Dias,2018-10-05 00:08:46+00:00,bonner tomar água álvaro,1.0
"Ciro é muito respeitador com os adversários, isso é um fato. Mesmo discordando de tudo, ele reconhece as qualidades de cada um, mesmo que alguns tenham poucas. #DebateNaGlobo",2018-10-04 22:35:14+00:00,ciro respeitador o adversário fato discordar reconhecer o qualidade algum debatenaglobo,1.0
"Uma extensa ficha corrida

Fernando Haddad responde a 32 processos, que vão do recebimento de dinheiro da Lava Jato a denúncias por improbidade administrativa e superfaturamento de obras. O candidato reproduz o modelo petista de malfeitos na gestão pública
https://t.co/Ignrc9CiKe",2018-10-05 00:45:19+00:00,umar extenso fichar corrido fernando haddad responder o 32 processo recebimento dinheiro lavar jato o denúncia improbidade administrativo e superfaturamento obrar o candidatar reproduzir o modelar petista malfeito o gestão público,-1.0
cala a boca alvaro dias vai tomar no cu,2018-10-04 23:01:57+00:00,calar o bocar alvaro tomar o cu,-1.0
"#HaddadManuela13
Haddad foi tão verdadeiramente incisivo e preciso q o bonner desnorteou totalmente e nem sabia mais a rotina do debate. HAHAHAHAHA
Obrigada de novo,Haddad.",2018-10-04 23:34:36+00:00,haddadmanuela13 haddad verdadeiramente incisivo e precisar q o bonner desnortear totalmente e o rotina debater hahahahaha obrigar haddad,1.0
"Influencer ""da direita"" levantando a bola do Meireles na TL detected.

Eles disfarçam bem mas a maioria odeia o Bolsonaro.",2018-10-05 00:02:13+00:00,influencer direito levantar o bolar meireles o tl detected disfarçar o odiar o bolsonaro,-1.0
Ciro é tão lindo https://t.co/QwQzQoSXi9,2018-10-04 22:33:42+00:00,ciro lindar,1.0
"""Eu só vou ao Brasil em 2019 com a minha nova turnê se o Ciro Gomes for eleito. Ele é o único capaz de governar esse país corretamente. O Brasil não pode ficar nas mãos de um racista, homofóbico, machista e preconceituoso como Bolsonaro."" - afirma Selena Gomez. #DebateNaGlobo https://t.co/sp6yI5dzA5",2018-10-04 23:06:38+00:00,só o o brasil 2019 o turnê o ciro gomar eleito o único capaz governar país corretamente o brasil ficar o mão racista homofóbico machista e preconceituoso comer bolsonaro afirmar selena gomez debatenaglobo,0.0
o ciro gomes pedindo voto do bonner no meio do debate é meu objetivo de vida de ter coragem de dar em cima das crush na cara,2018-10-05 00:40:58+00:00,o ciro gomar pedir votar bonner o mear debater objetivo vidar coragem crush o caro,1.0
"""vo pega o petróleo e investir tudo em ciclofaixa"" Haddad, 2018 

(é zoas ele não disse isso ok) 
#DebateNaGlobo",2018-10-04 23:10:41+00:00,pego o petróleo e investir ciclofaixa haddad 2018 zoar ok debatenaglobo,0.0
"JESUS teve 12 apóstolos, nao 17
isso eh um sinal
votem ciro 12",2018-10-04 23:57:03+00:00,jesus 12 apóstolo nao 17 eh sinal votar ciro 12,1.0
Monstrão,2018-10-04 23:34:32+00:00,monstrão,0.0
"Eu sou do time do Lula, e você? #Haddadé13 #Reimont1333 https://t.co/NUrqZHKnqi",2018-10-04 22:26:27+00:00,time lula e haddadé13 reimont1333,1.0
Parece que toda pergunta eles têm que encaixar o Bolsonaro na frase,2018-10-04 23:39:19+00:00,parecer perguntar encaixar o bolsonaro o frase,-1.0
#DebateNaGlobo #ViraMarina18 #OAmorÉParaOsFortes de novo Bolsonaro?? Tah chato isso hein,2018-10-05 00:28:20+00:00,debatenaglobo viramarina18 oamoréparaosfortes bolsonaro tah chato hein,-1.0
"Desmistificando Ciro Gomes.
Partidos politicos aos quais Ciro ja foi FILIADO:

PDT (2015 – presente)
PROS (2013 – 2… https://t.co/AJMYG18KcP",2018-10-04 21:57:35+00:00,desmistificar ciro gomar politicos o o ciro ja filiar pdt 2015 – presentar pros 2013 – 2 …,0.0
dorme com essa haddad  #DebateNaGlobo,2018-10-04 23:55:15+00:00,dormir haddad debatenaglobo,-1.0
"William Bonner disse que Ciro foi mais rápido em notar o problema da falta de sorteio do tema e Ciro respondeu ""é assim que eu vou governar o Brasil"".

#DebateNaGlobo",2018-10-05 00:16:32+00:00,william bonner ciro rápido notar o problema falto sortear temer e ciro responder governar o brasil debatenaglobo,0.0
"Eu e a Marina mal no mesmo estante, como uma vai levantar a outra? eu amo dms essa menina, tira essa dor dela é passa pra mim pf Deus 😭",2018-10-04 22:01:38+00:00,e o marino o estante comer umar levantar o amar dms menino tirar dor d passar pra mim pf deus 😭,-1.0
"Produção: MACHO O ÁLVARO SAIU DE NOVO PUTA QUE PARIU QUEM CHAMOU ESSE FILHO DA 
Bonner: CANDIDATO MEU ANJO FLOR FAV… https://t.co/PARwR8kV9N",2018-10-04 23:05:36+00:00,produção macho o álvaro sair puta parir chamar filhar bonner candidatar anjo flor fav …,-1.0
To sentindo a falta de algo importante da programação da Globo neste debate: O DING DONG do Faustão #DebateNaGlobo https://t.co/uTCtlr1tVk,2018-10-04 23:28:54+00:00,to sentir o falto importante programação globo n debater o ding dong faustão debatenaglobo,-1.0
"""Ciranda, cirandinha,
Vamos todos cirandar.
Nem PT, nem Bolsonaro
Vote 12 pra mudar""

#TsunamiCIRO https://t.co/YxS3TDPHba",2018-10-04 22:08:56+00:00,ciranda ciranda cirandar pt bolsonaro votar 12 pra mudar tsunamiciro,-1.0
o boulos rindo de deboche EU TO URRANDOOOOO,2018-10-04 23:38:21+00:00,o boulos rir debochar to urrandooooo,1.0
"Willian Bonner tá apaixonado, né? Tá muito perdido no debate. #DebateNaGlobo",2018-10-05 00:09:09+00:00,willian bonner tá apaixonar né tá perder o debater debatenaglobo,0.0
VAMO HADDAD CARALHOO,2018-10-04 22:06:23+00:00,haddad caralhoo,-1.0
coitado do meirelles só quer ficar sentadinho pra a osteoporose não atacar mais tarde,2018-10-04 23:42:12+00:00,coitar meirelles só querer ficar sentado pra o osteoporose atacar tardar,-1.0
"#BolsonaroNaRecord

Bolsonaro fala sobre seus planos de economia.

Explicou que quer seguir modelos que funcionam no cenário internacional, como Inglaterra e Estados Unidos.",2018-10-04 22:29:32+00:00,bolsonaronarecord bolsonaro falir sobrar plano economia explicar querer seguir modelo funcionar o cenário internacional comer inglaterra e unir,1.0
"Candidatura do PSL | Na TV, Bolsonaro restringe ataques a PT e reafirma que Haddad é fantoche https://t.co/TlJNdy5KRn https://t.co/qQDpKLpL65",2018-10-05 00:02:41+00:00,candidatura psl o tv bolsonaro restringir ataque o pt e reafirmar haddad fantochar,0.0
Ciro é muito inteligente e tem uma enorme capacidade de governar o país. Estou com ele e não abro a mão! #DebateNaGlobo,2018-10-04 22:33:36+00:00,ciro inteligente e umar enorme capacidade governar o país e abrir o mão debatenaglobo,1.0
O manifesto urgente e necessário do Boulos https://t.co/jrNL4Wd3TC,2018-10-04 23:14:04+00:00,o manifestar urgente e necessário boulos,1.0
Bolsonaro mais uma vez amarelou. Ele deu uma entrevista pra Record e não veio aqui debater conosco #DebateNaGlobo #Vote18,2018-10-04 23:35:57+00:00,bolsonaro umar amarelar umar entrevisto pra record e vir debater conosco debatenaglobo vote18,-1.0
"Numa conversa de poucos minutos, Bolsonaro foi interrompido várias vezes pelo seu enfermeiro. O ódio da esquerda, alimentado pela mídia e por todo o establishment, é real e tem consequências graves. Precisamos nos livrar dessa ideologia odiosa. #BolsonaroNaRecord",2018-10-04 22:33:24+00:00,converso minuto bolsonaro interromper vezar pelar enfermeiro o ódio esquerdo alimentar pelar mídia e o establishment real e consequência grave precisar o livrar d ideologia odioso bolsonaronarecord,-1.0
“ Bomba! PF descobre e denuncia que Jair Bolsonaro é o líder de uma seita destruidora! A seita que dói menos!”( @RicaPerrone ).,2018-10-04 22:04:49+00:00,“ bomba pf descobrir e denunciar jair bolsonaro o líder umar seita destruidor o seita doer @ricaperrone,1.0
@jairbolsonaro Marina tá triste que você não tá lá!!!!,2018-10-04 23:27:25+00:00,@jairbolsonaro marino tá triste tá,-1.0
alvaro dias oq foi que tu usou meu fio? #debateglobo,2018-10-04 22:25:36+00:00,alvaro oq fiar debateglobo,-1.0
O ALVARO DIAS TÁ MAIS LOCO QUE O ROBOCOP TOMANDO BANHO DE MANGUEIRA,2018-10-04 23:05:17+00:00,o alvaro tá locar o robocop tomar banhar mangueira,-1.0
preguiça de assistir esse debate da globo,2018-10-04 22:10:22+00:00,preguiçar assistir debater globo,-1.0
Eu tenho medo da Marina #DebateNaGlobo #eleições2018,2018-10-04 23:29:28+00:00,medo marino debatenaglobo eleições2018,-1.0
falou tudo Marina! precisamos duma boa equipe gerindo o BR. por isso sou #TimeDoLula #HaddadÉ13,2018-10-04 22:51:15+00:00,falar marino precisar duma equipar gerir o br timedolula haddadé13,1.0
não to crendo que o Álvaro Dias gastou todo o tempo da pergunta dele elogiando o Bonner,2018-10-04 22:21:02+00:00,to crer o álvaro gastar o perguntar d elogiar o bonner,-1.0
Olha o Ciro tentando cativar o público feminino.,2018-10-05 00:09:46+00:00,olhar o ciro cativar o público feminino,-1.0
gnt pq q o boulos ta participando do debate se ele tem zero intenções de voto,2018-10-05 00:29:42+00:00,gnt pq q o boulos ta participar debater intenção votar,-1.0
"O Brasil tem 147 milhões de eleitores

Bolsonaro está com 35% = 51,5 milhões

Tradicionalmente temos 30% brancos, nulos e abstenções = 44,1 milhões

sobrando 103, 1 milhões votos úteis  ===&gt;&gt;&gt;50%=51,55%

Só falta o seu voto para ser no 1º Turno #VemComBolsonaro17",2018-10-04 21:52:15+00:00,"o brasil 147 milhão eleitor bolsonaro 35 51,5 milhão tradicionalmente 30 branco nulo e abstenção 44,1 milhão sobrar 103 1 milhão voto útil gt;&gt;&gt;50%=51,55 só falto o votar parir o 1º turno vemcombolsonaro17",1.0
"Na gestão de @Haddad_Fernando no MEC, o número de matrículas nas universidades federais dobrou - um avanço nunca an… https://t.co/jLURKmlf7Z",2018-10-04 23:09:21+00:00,o gestão @haddad_fernando o mec o matrícula o universidade federar dobrar avançar an …,1.0
"Queria ver o Cabo Daciolo invadindo esse debate em cima de um cavalo branco, com uma espada na mão e a cabeça da estatua da liberdade da Havan na outra",2018-10-04 23:11:17+00:00,querer o cabo daciolo invadir debater cavalar branco umar espadar o mão e o cabeça estatuir liberdade havan o,1.0
Ciro na cabeça e latão na mão pq domingueira é dia de briga é dia e eleição,2018-10-05 00:17:50+00:00,ciro o cabeça e latão o mão pq domingueiro brigar e eleição,-1.0
O BOULOS PISA MTO,2018-10-04 23:39:01+00:00,o boulos pisar mto,1.0
A KÁTIA ABREU CIRO A KÁTIA ABREISKDAKDKSK,2018-10-04 23:13:16+00:00,o kátia abreu ciro o kátia abreiskdakdksk,-1.0
"eu amo debate político, perdão",2018-10-04 22:34:12+00:00,amar debater político perdão,1.0
Agora o covarde resolveu atacar minha mãe e meu irmão. Canalha é você e sua corja. Votaram NÃO aos deficientes. Enriqueceram 432%. BANDIDOS https://t.co/rYfpGYvQfQ,2018-10-04 22:49:50+00:00,o covarde resolver atacar mãe e irmão canalha e suar corja votar o o deficiente enriquecer 432 bandido,-1.0
"Com o fim, hoje, do horário político, Marina só volta a encher o saco daqui a quatro anos.",2018-10-04 23:07:53+00:00,o horário político marino só voltar o encher o sacar d o,-1.0
